SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 final_gik1 final_gik2 final_gik3
ID422 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID423 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID424 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID425 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID426 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID427 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID428 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID429 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID43 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID430 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID431 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID432 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID433 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID434 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID435 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID436 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID437 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID438 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID439 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID44 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID440 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID441 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID442 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID443 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID444 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID445 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID446 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID447 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID448 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID449 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID45 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID450 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID451 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID452 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID453 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID454 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID455 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID456 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID457 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID458 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID459 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID46 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID460 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID461 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID462 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID463 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID464 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID465 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID466 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID467 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID468 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID469 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID47 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID470 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID471 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID472 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID473 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID474 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID475 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID476 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID477 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID478 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID479 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID48 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID480 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID481 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID482 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID483 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID484 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID485 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID486 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID487 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID488 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID489 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID49 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID490 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID491 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID492 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID493 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID494 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID495 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID496 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID497 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID498 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID499 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID5 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID50 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID500 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID501 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID502 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID503 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID504 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID505 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID506 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID507 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID508 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID509 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID51 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID510 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID511 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID512 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID513 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID514 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID515 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID516 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID517 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID518 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID519 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID52 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID520 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID521 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID522 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID523 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID524 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID525 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID526 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID527 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID528 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID529 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID53 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID530 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID531 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID532 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID533 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID534 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID535 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID536 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID537 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID538 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID539 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID54 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID540 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID541 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID542 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID543 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID544 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID545 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID546 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID547 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID548 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID549 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID55 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID550 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID551 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID552 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID553 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID554 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID555 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID556 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID557 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID558 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID559 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID56 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID560 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID561 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID562 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID563 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID564 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID565 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID566 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID567 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID568 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID569 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID57 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID570 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID571 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID572 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID573 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID574 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID575 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID576 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID577 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID578 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID579 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID58 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID580 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID581 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID582 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID583 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID584 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID585 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID586 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID587 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID588 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID589 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID59 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID590 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID591 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID592 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID593 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID594 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID595 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID596 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID597 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID598 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID599 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID6 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID60 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID600 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID601 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID602 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID603 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID604 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID605 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID606 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID607 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID608 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID609 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID61 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID610 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID611 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID612 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID613 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID614 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID615 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID616 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID617 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID618 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID619 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID62 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID620 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID621 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID622 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID623 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID624 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID625 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID626 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID627 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID628 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID629 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID63 1 2 2 122 40 0.3333 0.3333 0.3333 0 0 1
ID630 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID631 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID632 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID633 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID634 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID635 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID636 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID637 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID638 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID639 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID64 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID640 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID641 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID642 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID643 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID644 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID645 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID646 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID647 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID648 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID649 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID65 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID650 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID651 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID652 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID653 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID654 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID655 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID656 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID657 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID658 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID659 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID66 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID660 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID661 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID662 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID663 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID664 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID665 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID666 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID667 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID668 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID669 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID67 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID670 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID671 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID672 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID673 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID674 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID675 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID676 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID677 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID678 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID679 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID68 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID680 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID681 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID682 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID683 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID684 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID685 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID686 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID687 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID688 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID689 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID69 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID690 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID691 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID692 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID693 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID694 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID695 3 2 2 322 41 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID696 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID697 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID698 2 2 2 222 30 0.3333 0.3333 0.3333 0 0 1
ID699 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID7 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID70 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID700 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID701 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID702 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID703 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID704 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID705 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID706 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID707 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID708 1 1 1 111 47 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID709 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID71 2 2 3 223 44 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID710 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID711 2 2 4 224 44 0.3333 0.3333 0.3333 0 0 1
ID712 1 1 3 113 40 0.3333 0.3333 0.3333 1 0 0
ID713 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID714 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID715 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID716 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID717 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID718 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID719 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID72 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID720 2 2 1 221 26 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID721 2 1 4 214 46 0.3333 0.3333 0.3333 0.5248 0 0.4752
ID722 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID723 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID724 3 2 4 324 54 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID725 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID726 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID727 1 1 4 114 45 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID728 3 1 3 313 40 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID729 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID73 3 1 4 314 40 0.3333 0.3333 0.3333 0.0342 0.6325 0.3333
ID730 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID731 1 2 3 123 44 0.3333 0.3333 0.3333 0.4752 0 0.5248
ID732 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID733 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID734 1 2 4 124 26 0.3333 0.3333 0.3333 0 0 1
ID735 2 1 2 212 34 0.3333 0.3333 0.3333 1 0 0
ID736 1 2 1 121 50 0.3333 0.3333 0.3333 0 0.4275 0.5725
ID737 3 2 3 323 47 0.3333 0.3333 0.3333 0.3333 0.6667 0
ID738 3 1 2 312 41 0.3333 0.3333 0.3333 0.5822 0.4178 0
ID739 3 1 1 311 39 0.3333 0.3333 0.3333 0 1 0
ID74 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID740 2 1 3 213 55 0.3333 0.3333 0.3333 1 0 0
ID741 3 2 1 321 41 0.3333 0.3333 0.3333 0 1 0
ID742 2 1 1 211 52 0.3333 0.3333 0.3333 0.5822 0.4178 0
